,id,name,author,title,description,url,urlToImage,publishedAt,content
40,,BBC News,https://www.facebook.com/bbcnews,"Sob risco de fiasco e pressão de China e Rússia, EUA tentam mostrar força com Cúpula das Américas","Presidentes do México, da Bolívia e de Honduras não irão, em protesto contra exclusão de Cuba, Nicarágua e Venezuela. Presença de Argentina e Brasil devem salvar EUA de 'humilhação'.",https://www.bbc.com/portuguese/internacional-61714847,https://ichef.bbci.co.uk/news/1024/branded_portuguese/15839/production/_123912188_biden_epa.jpg,2022-06-07T08:04:29Z,"<ul><li>Mariana Sanches - @mariana_sanches</li><li>Da BBC News Brasil em Washington</li></ul>
Crédito, EPA
Depois de passar semanas diante do temor de protagonizar um fiasco e de ameaças de boicote… [+9740 chars]"
41,,Melhoresdestinos.com.br,Thayana Alvarenga,Temporada de baleias e golfinhos começa no Litoral Norte de São Paulo: veja onde observar!,"Segundo dados do Projeto Baleia à Vista, na temporada de 2021 mais de 300 baleias passaram pelas águas da região",https://www.melhoresdestinos.com.br/temporada-baleias-golfinhos-litoral-norte-sp.html,https://www.melhoresdestinos.com.br/wp-content/uploads/2022/06/temporada-baleias-golfinhos-litoral-norte-sp-capa.jpg,2022-06-14T08:00:54Z,O Litoral Norte de São Paulo ganhou mais um atrativo que completa seus cenários de praias paradisíacas: a temporada de observação de baleias e golfinhos. Já é possível que os turistas vejam de perto … [+1984 chars]
42,,Www.jn.pt,JN/Agências,Caravana com cinco mil pessoas parte de Chiapas com destino aos EUA,"Uma caravana com cinco mil migrantes, provenientes na sua maioria da América Central, Venezuela e África, partiu esta segunda-feira de Chiapas, na fronteira sul do México, dirigida aos EUA, a maior iniciativa deste género alguma vez organizada.",https://www.jn.pt/mundo/caravana-com-cinco-mil-pessoas-parte-de-chiapas-com-destino-aos-eua-14921472.html,https://static.globalnoticias.pt/jn/image.jpg?brand=JN&type=generate&guid=d2946d7f-abb5-435c-8072-9e5342c69647&w=800&h=420&watermark=true&t=20220607003300,2022-06-06T23:39:02Z,"Uma caravana com cinco mil migrantes, provenientes na sua maioria da América Central, Venezuela e África, partiu esta segunda-feira de Chiapas, na fronteira sul do México, dirigida aos EUA, a maior i… [+963 chars]"
43,,Www.jn.pt,JN/Agências,"Grécia cria ""atmosfera de medo"" para candidatos a asilo e ONG","A política migratória do governo grego, centrada na segurança, criou uma ""atmosfera de medo"" para os candidatos a asilo e as organizações não governamentais (ONG) de defesa dos direitos humanos, acusou uma dirigente da Organização das Nações Unidas (ONU).",https://www.jn.pt/mundo/grecia-cria-atmosfera-de-medo-para-candidatos-a-asilo-e-ong-14961160.html,https://static.globalnoticias.pt/jn/image.jpg?brand=JN&type=generate&guid=777f148d-15ab-4e27-b5d5-e1721199e388&w=800&h=420&watermark=true&t=20220622220800,2022-06-22T21:24:47Z,"A política migratória do governo grego, centrada na segurança, criou uma ""atmosfera de medo"" para os candidatos a asilo e as organizações não governamentais (ONG) de defesa dos direitos humanos, acus… [+1885 chars]"
44,,Www.jn.pt,JN/Agências,Número de mortos encontrados num camião no Texas sobe para 53,"O número de mortos na tragédia de migrantes encontrados mortos num atrelado de um camião em San Antonio, no estado norte-americano do Texas, subiu para 53, adiantaram os serviços de imigração dos EUA.",https://www.jn.pt/mundo/numero-de-mortos-encontrados-num-camiao-no-texas-sobe-para-53-14979659.html,https://static.globalnoticias.pt/jn/image.jpg?brand=JN&type=generate&guid=5f9561d4-5e64-4c77-aa00-453d503b2fd9&w=800&h=420&watermark=true&t=20220630005600,2022-06-30T00:09:54Z,"O número de mortos na tragédia de migrantes encontrados mortos num atrelado de um camião em San Antonio, no estado norte-americano do Texas, subiu para 53, adiantaram os serviços de imigração dos EUA… [+1965 chars]"
45,,Www.jn.pt,Domingos de Andrade  e Inês Cardoso,"Xavier Barreto: ""Temos de ter incentivos mais imediatos em função dos médicos""","Melhorar as condições salariais e criar incentivos para os melhores é a única forma de resolver a carência crónica de especialistas no SNS, que nesta altura está sem condições e é pouco atrativo.",https://www.jn.pt/nacional/xavier-barreto-temos-de-ter-incentivos-mais-imediatos-em-funcao-dos-medicos--14951069.html,https://static.globalnoticias.pt/jn/image.jpg?brand=JN&type=generate&guid=61457ac2-e2d3-41a4-b65a-1c3a2ce3ea12&w=800&h=420&watermark=true&t=20220619090000,2022-06-19T08:09:11Z,"Domingos de Andrade e Inês Cardoso
Hoje às 09:00
Melhorar as condições salariais e criar incentivos para os melhores é a única forma de resolver a carência crónica de especialistas no SNS, que nest… [+13132 chars]"
46,,Inovacaotecnologica.com.br,Redação do Site Inovação Tecnológica,Extraterrestres podem explorar a galáxia a bordo de planetas errantes,Astrônoma propõe que não é necessário construir uma nave interestelar para ir aonde ninguém jamais foi antes.,https://www.inovacaotecnologica.com.br/noticias/noticia.php?artigo=extraterrestres-colonizar-galaxia-bordo-planetas-errantes&id=010130220607,https://www.inovacaotecnologica.com.br/noticias/imagens/010130220607-ets-nave-planeta.jpg,2022-06-07T03:12:00Z,"Redação do Site Inovação Tecnológica - 07/06/2022
Navegantes das galáxias
Os olhares desconfiados gerados ante a proposta de que o asteroide interstelar 'Oumuamua poderia ser uma sonda alienígena n… [+4195 chars]"
47,globo,Globo,,Itaú vai estimular migração para os cartões virtuais,"Modalidade em plástico continuará disponível, mas banco quer estimular cliente a abraçar de vez formas de pagamento consideradas mais fáceis, rápidas e seguras O Itaú é líder no mercado de cartões de crédito no Brasil, com mais de 38,2 milhões de unidades e q…",https://valor.globo.com/financas/noticia/2022/06/07/itau-vai-estimular-migracao-para-os-cartoes-virtuais.ghtml,https://s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/public/fb_marca.png,2022-06-07T08:03:38Z,"O Itaú é líder no mercado de cartões de crédito no Brasil, com mais de 38,2 milhões de unidades e quase 30% do volume processado. E agora quer capitanear uma mudança significativa na relação do brasi… [+419 chars]"
48,globo,Globo,,Portugal lança pacote de vistos e cria permissão especial de trabalho para estrangeiros,"Governo anuncia ainda autorização especial a cidadãos de estados-membros da Comunidade dos Países de Língua Portuguesa, que inclui Brasil; projeto vai ao Parlamento e deve ser aprovado sem dificuldades O Conselho de Ministros de Portugal aprovou nesta quarta-…",https://valor.globo.com/mundo/noticia/2022/06/15/portugal-lanca-pacote-de-vistos-e-cria-permissao-especial-de-trabalho-para-estrangeiros.ghtml,https://s2.glbimg.com/DvhOuGa7bVO3Bhq2_fszvcxz4rY=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2021/E/S/XFhfsmTsCo8TyYdLamsQ/tram-4379656.jpg,2022-06-15T19:39:28Z,"O Conselho de Ministros de Portugal aprovou nesta quarta-feira (15) uma série de mudanças para a concessão de vistos, incluindo a criação de uma modalidade especial para quem procura trabalho no país… [+5133 chars]"
49,globo,Globo,,Justiça climática: perspectivas ambientais e sociais da crise do clima,"Pudemos observar claramente como as populações mais vulneráveis foram mais impactadas pela pandemia e essa lógica também é válida para as mudanças climáticas. Entenda melhor neste artigo do Pacto Global da ONU Brasil e da consultoria Resultante
 Durante muito…",https://valor.globo.com/empresas/esg/artigo/justica-climatica-perspectivas-ambientais-e-sociais-da-crise-do-clima.ghtml,https://s2.glbimg.com/EF5Oh0Wx7NntZR1MWcX_bx08Hmk=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2022/o/W/1ip8PTRAG8Bdny2kv0Iw/foto14bra-201-santos-a2.jpg,2022-06-03T11:03:12Z,"Durante muito tempo, o aquecimento global foi tratado como um problema meramente ambiental. Todos lembramos de peças publicitárias retratando ursos polares subnutridos clamando por salvação ou flores… [+9054 chars]"
50,,Terra.com.br,DINO,Feira de segurança apresenta tecnologias e tendências para o mercado,No Brasil há 526.108 vigilantes com vínculo empregatício ativo segundo o Anuário. O Especialista explica como a transformação digital pode ajudar médias e...,"https://www.terra.com.br/noticias/feira-de-seguranca-apresenta-tecnologias-e-tendencias-para-o-mercado,0d538d86f7a044481008903abb5d1fa1p1rku89w.html",https://p2.trrsf.com/image/fget/cf/1200/630/middle/images.terra.com/2022/06/20/944083798-08f67fc3-0027-45de-8f89-eec07b443c9c.jpg,2022-06-20T12:28:33Z,"Nota-se que os problemas da economia brasileira, que já eram gigantes, ficaram ainda maiores. A segurança privada mostrou ser essencial durante todo o período da pandemia de Covid-19. Alguns mercados… [+3033 chars]"
51,,Terra.com.br,BBC News Brasil,Os 1400 anos do exílio que marca o início do islã,"A chamada hégira se refere à migração do profeta Maomé e seus seguidores da cidade de Meca para Medina, ambas na atual Arábia Saudita; para pesquisador, é...","https://www.terra.com.br/noticias/os-1400-anos-do-exilio-que-marca-o-inicio-do-isla,9594fb091fd81ddc9ea55074631629a4ioot7u6t.html",https://p2.trrsf.com/image/fget/cf/1200/630/middle/images.terra.com/2022/06/21/5093822-1255413921.jpg,2022-06-21T08:52:30Z,"Religiões precisam de mitos fundadores. No caso do islã, este marco é a chamada hégira — a migração do profeta Maomé (571-632) e seus seguidores da cidade de Meca para Medina, ambas na atual Arábia S… [+8639 chars]"
52,,Terra.com.br,Estadão Conteúdo,"Reserva de ações da Eletrobras com FGTS está acima do esperado, dizem bancos",O primeiro dia de reservas de ações da Eletrobras com uso de recursos do Fundo de Garantia por ...,"https://www.terra.com.br/economia/reserva-de-acoes-da-eletrobras-com-fgts-esta-acima-do-esperado-dizem-bancos,eaa91142b2ba0dd238089f80ea461711ptg6drdx.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-03T20:45:38Z,"O primeiro dia de reservas de ações da Eletrobras com uso de recursos do Fundo de Garantia por Tempo de Serviços (FGTS) começou com demanda acima do esperado, nesta sexta-feira, 3, segundo três grand… [+5148 chars]"
53,,Terra.com.br,Estadão Conteúdo,"Pressionado por Lula, França busca aliança com Bivar e Kassab para sair do isolamento em SP","Ex-governador tenta ampliar coligação na disputa pelo Palácio dos Bandeirantes, enquanto ex-presidente quer palanque maior para Haddad","https://www.terra.com.br/noticias/pressionado-por-lula-franca-busca-alianca-com-bivar-e-kassab-para-sair-do-isolamento-em-sp,d784ec0405fb60cebe9b6df43d5d826bfjkrm0gf.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-23T08:10:46Z,"Pressionado pelo ex-presidente Luiz Inácio Lula da Silva (PT) a abrir mão de disputar o governo de São Paulo para apoiar a pré-candidatura petista do ex-ministro Fernando Haddad, o ex-governador Márc… [+2447 chars]"
54,,Terra.com.br,Deutsche Welle,Presidente polonês compara Putin a Hitler,"Andrzej Duda critica contatos frequentes dos líderes da Alemanha e da França com o presidente russo por telefone. ""Alguém falou assim com Adolf Hitler...","https://www.terra.com.br/noticias/mundo/presidente-polones-compara-putin-a-hitler,5d43a2bc74c6d2440806456b132e8f413dq49zlm.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-09T13:27:32Z,"Andrzej Duda critica contatos frequentes dos líderes da Alemanha e da França com o presidente russo por telefone. ""Alguém falou assim com Adolf Hitler durante a Segunda Guerra Mundial?""O presidente p… [+3814 chars]"
55,,Terra.com.br,Estadão Conteúdo,Campanhas de Tebet e Ciro articulam pacto de não agressão e agenda comum,Aliados da senadora Simone Tebet (MDB-MS) e do ex-ministro Ciro Gomes (PDT-CE) tentam promover uma aproximação dos dois pré-candidatos à Presidência. A...,"https://www.terra.com.br/noticias/brasil/politica/campanhas-de-tebet-e-ciro-articulam-pacto-de-nao-agressao-e-agenda-comum,47c0e57a37c24e857f1adf0755109c4dt6n0ir56.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-03T20:06:35Z,Aliados da senadora Simone Tebet (MDB-MS) e do ex-ministro Ciro Gomes (PDT-CE) tentam promover uma aproximação dos dois pré-candidatos à Presidência. A iniciativa visa estabelecer uma convivência pac… [+3963 chars]
56,,Terra.com.br,Casa.com,4 tendências de reformas que refletem os novos tempos,A pandemia e o avanço das tecnologias ligadas aos ambientes domésticos estão provocando mudanças ...,"https://www.terra.com.br/vida-e-estilo/casa-e-decoracao/4-tendencias-de-reformas-que-refletem-os-novos-tempos,47d801129b8ec2890ee1834c11c0b6c3xj4fxb10.html",https://p2.trrsf.com/image/fget/cf/1200/630/middle/images.terra.com/2022/06/19/1288669691-madeira-cinza-toques-preto-ape-150m-ikeda-arquitetura-foto-juliano-colodeti-sala-varanda-jantar-integrada-mesa-centro-mesa-jantar-sofa.jpg,2022-06-19T22:04:31Z,"A pandemia e o avanço das tecnologias ligadas aos ambientes domésticos estão provocando mudanças visuais e estruturais em muitos lares brasileiros. Em geral, as transformações são reflexos de novos h… [+4177 chars]"
57,,Www.dn.pt,Helena Tecedeiro,"""A crise na Ucrânia deixou claro que sem a Turquia na UE os desafios não serão facilmente superados""","De visita a Lisboa, o vice-ministro dos Negócios Estrangeiros e diretor para os Assuntos da União Europeia falou ao DN sobre a posição da Turquia em relação à guerra na Ucrânia, o processo de adesão do seu país à União Europeia e as exigências para aceitar a …",https://www.dn.pt/internacional/a-crise-na-ucrania-deixou-claro-que-sem-a-turquia-na-ue-os-desafios-nao-serao-facilmente-superados-14914379.html,https://static.globalnoticias.pt/dn/image.jpg?brand=DN&type=generate&guid=0cf4686f-5e39-46ed-ad34-0399dceece85&w=800&h=420&watermark=true&t=20220603235700,2022-06-03T23:57:00Z,"A Europa encontra-se confrontada com uma guerra à sua porta, na Ucrânia. No início, a Turquia tentou fazer a mediação entre a Rússia e a Ucrânia. Ainda acredita numa solução diplomática para este con… [+9787 chars]"
58,,Www.dn.pt,João Pedro Henriques,Crise no SNS. Oposição unida nas críticas mas dividida nas soluções,"Governo na mira de toda a oposição por causa dos sucessivos problemas nos últimos dias de falta de pessoal médico no SNS. Contudo, quanto às soluções, esquerda e direita dividem-se",https://www.dn.pt/politica/crise-no-sns-oposicao-unida-nas-criticas-mas-dividida-nas-solucoes-14941241.html,https://static.globalnoticias.pt/dn/image.jpg?brand=DN&type=generate&guid=c2301a3b-5706-4788-b50b-e2fe8834403a&w=800&h=420&watermark=true&t=20220615000400,2022-06-15T00:04:00Z,"Reforçar as ligações do SNS ao setor privado da Saúde ou, pelo contrário, acentuar a separação entre as duas partes do sistema. Direita e esquerda unem-se a criticar duramente a atuação do Governo qu… [+3245 chars]"
59,,Www.dn.pt,Céu Neves,"""Os sistemas de asilo na UE têm de ser revistos e adaptados às novas realidades""",O diretor-geral da Organização Internacional para as Migrações sublinha que o número de pessoas deslocadas está a aumentar e os mecanismos de acolhimento não acompanham esta progressão. Defende mudanças das leis e canais de imigração regular.,https://www.dn.pt/edicao-do-dia/20-jun-2022/os-sistemas-de-asilo-na-ue-tem-de-ser-revistos-e-adaptados-as-novas-realidades-14952591.html,https://static.globalnoticias.pt/dn/image.jpg?brand=DN&type=generate&guid=e16a5d25-6140-452b-acc9-931f46e0795d&w=800&h=420&watermark=true&t=20220620000600,2022-06-20T00:06:00Z,"Político, deputado, governante, advogado, juiz e comentador, António Vitorino está no último ano do seu primeiro mandato como diretor-geral da Organização Internacional das Migrações (OIM). Uma insti… [+13271 chars]"
60,,Abril.com.br,Josette Goulart,XP cobra fatura milionária de investidor e acende alerta sobre derivativos,Corretora liquidou operações mesmo sem consentimento do investidor já que patrimônio não era mais suficiente para garantir negociações,https://veja.abril.com.br/coluna/radar-economico/xp-cobra-fatura-milionaria-de-investidor-e-acende-alerta-sobre-derivativos/,https://veja.abril.com.br/wp-content/uploads/2019/03/economia-xp-investimentos-20190320-043.jpg?quality=70&strip=info&w=680&h=453&crop=1,2022-06-23T14:35:11Z,A corretora XP está cobrando na Justiça uma conta de mais de 13 milhões de reais de um investidor do interior de São Paulo que fez apostas milionárias em derivativos de opções de ações de Vale e Petr… [+1190 chars]
61,,Abril.com.br,Letícia Casado,PT se reúne com PSB e PSOL para discutir palanques,"Lideranças vão conversar sobre composição em alguns estados, em especial São Paulo e Santa Catarina",https://veja.abril.com.br/politica/pt-se-reune-com-psb-e-psol-para-discutir-palanques/,https://veja.abril.com.br/wp-content/uploads/2022/04/Haddad-França.jpg?quality=70&strip=info&w=680&h=453&crop=1,2022-06-28T22:01:13Z,"Lideranças de PT, PSB e PSOL se reúnem na manhã desta quarta-feira, 28, em Brasília, para discutir palanques, entre os quais o de São Paulo e o de Santa Catarina.
O nó principal a ser desatado é em … [+1288 chars]"
62,,Abril.com.br,Matheus Deccache,Mais de 5 mil brasileiros foram apreendidos na fronteira dos EUA em maio,"Número é quase quatro vezes maior que o registrado em março, mas ainda longe do recorde de setembro, quando mais de 10 mil apreensões foram contabilizadas",https://veja.abril.com.br/mundo/mais-de-5-mil-brasileiros-foram-apreendidos-na-fronteira-dos-eua-em-maio/,https://veja.abril.com.br/wp-content/uploads/2018/06/mundo-abrigo-eua-20180523-004.jpg?quality=70&strip=info&w=680&h=453&crop=1,2022-06-29T22:21:52Z,"O número de imigrantes brasileiros barrados ou apreendidos na fronteira dos Estados Unidos com o México voltou a crescer no mês de maio. De acordo com o Departamento de Controle de Fronteiras, foram … [+2880 chars]"
63,,Abril.com.br,Da Redação,"Criticado, Bolsonaro cita ‘busca incansável’ por desaparecidos na Amazônia",Fala segue pressão internacional e pedido do Alto Comissariado das Nações Unidas para os Direitos Humanos para que governo brasileiro 'redobre' esforços,https://veja.abril.com.br/mundo/criticado-bolsonaro-cita-busca-incansavel-por-desaparecidos-na-amazonia/,https://veja.abril.com.br/wp-content/uploads/2022/06/000_32CA64Y.jpg?quality=70&strip=info&w=680&h=453&crop=1,2022-06-10T17:50:28Z,"Em discurso na Cúpula das Américas nesta sexta-feira, 10, o presidente Jair Bolsonaro afirmou que o governo brasileiro segue uma “busca incansável” pelo jornalista britânico Dom Phillips e pelo indig… [+5045 chars]"
64,,Jornaldenegocios.pt,jng@negocios.pt (Jornal de Negócios),Países do Mediterrâneo pedem à UE mesma solidariedade dada à Ucrânia,"Um grupo de países mediterrânicos constituído por Itália, Espanha, Grécia, Chipre e Malta pediu hoje à União Europeia que demonstre para com o problema migratório no sul do continente a mesma solidariedade dada ao acolhimento dos refugiados da Ucrânia.",https://www.jornaldenegocios.pt/economia/mundo/detalhe/paises-do-mediterraneo-pedem-a-ue-mesma-solidariedade-dada-a-ucrania,https://cdn.jornaldenegocios.pt/images/2022-02/img_1200x676$2022_02_26_10_44_37_423017.jpg,2022-06-04T15:01:42Z,"Os ministros do Interior dos cinco países mais expostos aos fluxos migratórios do Mediterrâneo - Itália, Espanha, Grécia, Chipre e Malta - pediram este sábado, 4 de junho, à União Europeia que demons… [+3588 chars]"
65,,Pontospravoar.com,Pontos pra Voar,Elo se posiciona sobre a migração para o programa Priority Pass – Vouchers já emitidos continuam válidos,"Conforme o Paulo Leo já publicou, os cartões de crédito Elo trocarão os acessos às salas VIP do programa LoungeKey para o programa Priority Pass. Hoje a empresa compartilhou conosco o seu posicionamento oficial sobre a migração e também deixou claro que vouch…",https://pontospravoar.com/elo-posiciona-migracao-programa-priority-pass-vouchers-emitidos-continuam-validos/,https://pontospravoar.com/wp-content/uploads/2021/03/Cartoes-Elo.jpg,2022-06-30T13:49:53Z,"Conforme o Paulo Leo já publicou, os cartões de crédito Elo trocarão os acessos às salas VIP do programa LoungeKey para o programa Priority Pass.
Hoje a empresa compartilhou conosco o seu posicionam… [+2896 chars]"
66,,Pontospravoar.com,Pontos pra Voar,Cartão Bradesco Visa Signature – Análise,"O Cartão Bradesco Visa Signature é o terceiro melhor cartão de crédito da bandeira Visa que o Bradesco oferece a seus clientes, ficando atrás do Aeternum e Infinite. Os clientes que atualmente possuem o cartão Visa Platinum estão progressivamente sendo migrad…",https://pontospravoar.com/cartao-bradesco-visa-signature-analise/,https://pontospravoar.com/wp-content/uploads/2022/06/Bradesco-Visa-Signature-v1.0.png,2022-06-25T15:00:26Z,"O Cartão Bradesco Visa Signature é o terceiro melhor cartão de crédito da bandeira Visa que o Bradesco oferece a seus clientes, ficando atrás do Aeternum e Infinite.
Os clientes que atualmente possu… [+6190 chars]"
67,,Viomundo.com.br,Redação,Marcelo Zero: Cúpula das Américas fracassa e Bolsonaro continua a ser uma espécie de zumbi político mundial,"O Império e o pária
O post Marcelo Zero: Cúpula das Américas fracassa e Bolsonaro continua a ser uma espécie de zumbi político mundial apareceu primeiro em Viomundo.",https://www.viomundo.com.br/politica/marcelo-zero-cupula-das-americas-fracassa-e-bolsonaro-continua-a-ser-uma-especie-de-zumbi-politico-mundial.html,https://www.viomundo.com.br/wp-content/uploads/2022/06/a3b32c0a-9218-4c34-935c-26dcdc5f7ea1.jpeg,2022-06-10T23:36:18Z,"A Fracassada Cúpula do Império e o Papel do Pária
Por Marcelo Zero*
A Cúpula das Américas de Los Angeles pretendia ser o evento para dar um pontapé inicial na consolidação de uma nova hegemonia dos… [+7105 chars]"
68,,Viomundo.com.br,Juliana Cardoso,Juliana Cardoso: Prefeitura de SP sucateia de forma escancarada Centro de Atenção Psicossocial; parou até de fornecer refeições aos usuários,"CAPS Perdizes, zona Centro-Oeste da capital
O post Juliana Cardoso: Prefeitura de SP sucateia de forma escancarada Centro de Atenção Psicossocial; parou até de fornecer refeições aos usuários apareceu primeiro em Viomundo.",https://www.viomundo.com.br/resistirelutar/juliana-cardoso-prefeitura-de-sp-sucateia-de-forma-escancarada-centro-de-atencao-psicossocial-parou-ate-de-fornecer-refeicoes-aos-usuarios.html,https://www.viomundo.com.br/wp-content/uploads/2022/06/caps-perdizes-scaled.jpg,2022-06-19T03:04:02Z,"Prefeitura precariza serviço de saúde mental
Por Juliana Cardoso*
Em relatório divulgado na sexta-feira, 17 de junho, a Organização Mundial da Saúde (OMS) faz apelo aos países por mais investimento… [+3235 chars]"
69,,Viomundo.com.br,Débora Calheiros,Débora Calheiros: Um meteoro está caindo no Pantanal e vai sobrar para todos nós,"Como conservar nosso patrimônio natural
O post Débora Calheiros: Um meteoro está caindo no Pantanal e vai sobrar para todos nós apareceu primeiro em Viomundo.",https://www.viomundo.com.br/bichoestapegando/debora-calheiros-um-meteoro-esta-caindo-no-pantanal-e-vai-sobrar-para-todos-nos.html,https://www.viomundo.com.br/wp-content/uploads/2022/06/pantanal-debora2-scaled-e1656272383641.jpg,2022-06-26T21:05:10Z,"Quatro das sete lagoas da APA (Área de Proteção Ambiental) das nascentes do rio Paraguai secaram por causa do assoreamento.  Foto: Jacildo de Siqueira Pinho/((o))eco.org.br
Por Débora Calheiros*
O … [+9886 chars]"
70,,Canaltech.com.br,Alveni Lisboa,Ferramenta de migração do iPhone já funciona em qualquer celular com Android 12,"O Google finalmente liberou o suporte ao aplicativo Switch To Android nos celulares com Android 12. O app existe na App Store (iOS) para ajudar os usuários do iPhone a migrar os dados para telefones da linha Pixel, o que obviamente limitava o uso. Mas, a part…",https://canaltech.com.br/apps/ferramenta-de-migracao-do-iphone-ja-funciona-em-qualquer-celular-com-android-12-219904/,https://t.ctcdn.com.br/s3VxCoO_PHsaGRdXvZNqTKzxWCE=/1400x788/smart/i607553.jpeg,2022-06-30T14:47:41Z,O Google finalmente liberou o suporte ao aplicativo Switch To Android nos celulares com Android 12. O app existe na App Store (iOS) para ajudar os usuários do iPhone a migrar os dados para telefones … [+2080 chars]
71,,Canaltech.com.br,Igor Almenara,Google abandona app que todo mundo pensava estar aposetando há anos,"O Google Talk, serviço de mensageria do Google lançado em 2005, finalmente será encerrado de forma definitiva em 16 de junho. Apesar de já parecer aposentado há anos, a plataforma ainda era acessível por aplicativos de terceiros como Pidgin e Gajim, que utili…",https://canaltech.com.br/apps/google-abandona-app-que-todo-mundo-pensava-estar-aposetando-ha-anos-218645/,https://t.ctcdn.com.br/bZ0cxiITfuherHtpTTW14M-mcu0=/1200x675/smart/i268543.jpeg,2022-06-13T14:20:47Z,"O Google Talk, serviço de mensageria do Google lançado em 2005, finalmente será encerrado de forma definitiva em 16 de junho. Apesar de já parecer aposentado há anos, a plataforma ainda era acessível… [+1379 chars]"
72,,Canaltech.com.br,Lucas Arraz,PS Plus: compare os preços e benefícios dos novos planos,"A reformulação do serviço de assinatura PlayStation Plus finalmente está ativa para usuários do PlayStation 4 e PlayStation 5. Após 12 anos, a empresa japonesa fez mudanças para modernizar o pacote de benefícios, com intenção de competir com outros serviços d…",https://canaltech.com.br/games/ps-plus-compare-os-precos-e-beneficios-dos-novos-planos-218671/,https://t.ctcdn.com.br/WJapwEIcKyC5-Mkqge9Sco6nZKQ=/1400x788/smart/i601881.png,2022-06-13T19:05:00Z,"A reformulação do serviço de assinatura PlayStation Plus finalmente está ativa para usuários do PlayStation 4 e PlayStation 5. Após 12 anos, a empresa japonesa fez mudanças para modernizar o pacote d… [+3811 chars]"
73,,Canaltech.com.br,Alveni Lisboa,Fuchsia OS chega a mais um dispositivo do Google,O Google começou a liberar a atualização do Fuchsia OS para alguns donos do Nest Hub Max e do Nest Hub original (chamado na época de Google Home Hub). Ambos os aparelhos são equipados com o Cast OS baseado em Linux e agora devem migrar para o novo sistema ope…,https://canaltech.com.br/software/fuchsia-os-chega-a-mais-um-dispositivo-do-google-219531/,https://t.ctcdn.com.br/Za5ot1sJja4XBM_CNIljK-zMdeg=/1024x576/smart/i349532.jpeg,2022-06-24T14:15:44Z,O Google começou a liberar a atualização do Fuchsia OS para alguns donos do Nest Hub Max e do Nest Hub original (chamado na época de Google Home Hub). Ambos os aparelhos são equipados com o Cast OS b… [+2502 chars]
74,,Canaltech.com.br,Lucas Arraz,Fortnite: como conseguir a mochila de Among Us,"A Epic Games anunciou uma colaboração entre Among Us e Fortnite. Quem comprar o sucesso multiplayer desenvolvido pela InnerSloth na loja digital da Epic, garante um Acessório para as Costas e um Gesto com o tema Among Us para usar em Fortnite. <ul> <li>Fortni…",https://canaltech.com.br/games/fortnite-como-conseguir-a-mochila-de-among-us-218708/,https://t.ctcdn.com.br/AlUnaEsxpjpidrnf24_jLw8hGTM=/1400x788/smart/i601970.png,2022-06-13T20:53:00Z,"A Epic Games anunciou uma colaboração entre Among Us e Fortnite. Quem comprar o sucesso multiplayer desenvolvido pela InnerSloth na loja digital da Epic, garante um Acessório para as Costas e um Gest… [+2726 chars]"
75,,Canaltech.com.br,Alveni Lisboa,Usar o Windows 8.1 ficará mais perigoso em breve; entenda,"A Microsoft começará a enviar notificações para os usuários do Windows 8.1 para incentivá-los a migrar de sistema, já que as atualizações de segurança devem ser encerradas. Até o dia 10 de janeiro de 2023, quem ainda está no sistema antigo deverá decidir se a…",https://canaltech.com.br/windows/usar-o-windows-81-ficara-mais-perigoso-em-breve-entenda-219616/,https://t.ctcdn.com.br/VKtCOzDc8F5wI_87VXmo9ngWUf8=/1366x768/smart/i253994.png,2022-06-27T13:22:02Z,"A Microsoft começará a enviar notificações para os usuários do Windows 8.1 para incentivá-los a migrar de sistema, já que as atualizações de segurança devem ser encerradas. Até o dia 10 de janeiro de… [+2671 chars]"
76,,Canaltech.com.br,Igor Almenara,Google Duo será unificado ao Meet em 2022,"O Google Duo será unificado ao Google Meet, anunciou o Google nesta quarta (1°). O processo acontecerá ao longo do ano — primeiro, com a uniformização de recursos entre as duas plataformas —, mas será concluído ainda em 2022. <ul> <li>Google volta atrás, e An…",https://canaltech.com.br/apps/google-duo-sera-unificado-ao-meet-em-2022-217780/,https://t.ctcdn.com.br/fZBl7DNGPDgm3HMbegakwqx68Hk=/1400x788/smart/i598217.png,2022-06-01T19:05:00Z,"O Google Duo será unificado ao Google Meet, anunciou o Google nesta quarta (1°). O processo acontecerá ao longo do ano primeiro, com a uniformização de recursos entre as duas plataformas , mas será c… [+2964 chars]"
