,id,name,author,title,description,url,urlToImage,publishedAt,content
10,,Cmjornal.pt,portal@cmjornal.pt (Correio da Manhã),"Ministra Ana Catarina Mendes critica ""azedume e ressentimento"" de Cavaco Silva","""Limita-se a dizer que está tudo mal"", sustenta a ministra Adjunta e dos Assuntos Parlamentares.",https://www.cmjornal.pt/politica/detalhe/ministra-ana-catarina-mendes-critica-azedume-e-ressentimento-de-cavaco-silva,https://cdn.cmjornal.pt/images/2021-08/img_1200x676$2021_08_29_23_17_25_1075507.jpg,2022-06-05T12:06:56Z,"A ministra Adjunta e dos Assuntos Parlamentares considera que o ex-Presidente da República Cavaco Silva revela ""azedume e ressentimento"" perante o país e defende que um ataque à interrupção voluntári… [+3071 chars]"
11,,Diariodocentrodomundo.com.br,Sofia Carnavalli,"Cai o número de brasileiros que quer proibir o aborto em qualquer caso, diz DataFolha","Nesta sexta-feira (3), uma pesquisa do DataFolha aponta que em um período de quase quatro anos, a parcela da população que quer proibir o aborto em qualquer caso caiu. O índice daqueles que concordam com a restrição da interrupção da gravidez em todas as situ…",https://www.diariodocentrodomundo.com.br/cai-o-numero-de-brasileiros-que-quer-proibir-o-aborto-em-qualquer-caso-diz-datafolha/,https://www.diariodocentrodomundo.com.br/wp-content/uploads/2022/06/aborto.webp,2022-06-03T19:07:40Z,"Cai o número de brasileiros que quer proibir o aborto em qualquer caso, diz DataFolha. Imagem: Reprodução.
Nesta sexta-feira (3), uma pesquisa do DataFolha aponta que em um período de quase quatro a… [+1054 chars]"
12,,Diariodocentrodomundo.com.br,Sofia Carnavalli,VÍDEO: Vereador bolsonarista compara Marielle com o torturador Carlos Ustra,"Na última quinta-feira (2), um vídeo em que o vereador de Belo Horizonte, Nikolas Ferreira (PL), criticou o projeto de lei que visa trocar o nome do Centro de Saúde Vila Cemig para Marielle Franco, viralizou nas redes sociais. Em um de seus argumentos, o polí…",https://www.diariodocentrodomundo.com.br/video-vereador-bolsonarista-compara-marielle-com-o-torturador-carlos-ustra/,https://www.diariodocentrodomundo.com.br/wp-content/uploads/2022/06/o-vereador-eleito-nikolas-ferreira-prtb-segura-um-rifle-dentro-de-um-jipe_1_21977.webp,2022-06-03T15:02:33Z,"Vereador bolsonarista compara Marielle com o torturador Carlos Ustra. Imagem: Reprodução.
Na última quinta-feira (2), um vídeo em que o vereador de Belo Horizonte, Nikolas Ferreira (PL), criticou o … [+1958 chars]"
13,,Diariodocentrodomundo.com.br,Diario do Centro do Mundo,Mídia conservadora tenta tomar controle da campanha de Lula. Por Mario Vitor Santos,"Por Mario Vitor Santos Globo, Bandeirantes e UOL estão pressionando a campanha de Lula para que este compareça aos debates no primeiro turno e obviamente seja exposto às ofensas pessoais de Ciro Gomes e companhia. Não se sabe o que Lula tenha a ganhar eleitor…",https://www.diariodocentrodomundo.com.br/midia-conservadora-tenta-tomar-controle-da-campanha-de-lula-por-mario-vitor-santos/,https://www.diariodocentrodomundo.com.br/wp-content/uploads/2022/05/alckmin-para-vice-de-lula.jpg,2022-06-02T14:23:41Z,"Lula e AlckminFoto: Reprodução
Por Mario Vitor Santos
Globo, Bandeirantes e UOL estão pressionando a campanha de Lula para que este compareça aos debates no primeiro turno e obviamente seja exposto… [+4180 chars]"
14,,Uol.com.br,,,"Presidente participa de solenidade de entrega de trecho da BR-487, a Estrada Boiadeira",https://www1.folha.uol.com.br/poder/2022/06/bolsonaro-adota-discurso-do-medo-a-apoiadores-e-repete-ameacas-e-distorcoes.shtml,https://f.i.uol.com.br/fotografia/2022/06/03/1654269177629a24f93f41e_1654269177_3x2_lg.jpg,2022-06-03T16:09:53Z,"O presidente Jair Bolsonaro (PL) adotou um discurso de medo em discurso aos seus apoiadores, repetiu ameaças sobre as eleições de outubro, falou em ir à guerra contra inimigos internos e distorceu fa… [+3128 chars]"
15,,Uol.com.br,Ricardo Kotscho,,"Depois de dar mais uma voltinha de moto, sem capacete, como agora faz todo dia, levando desta vez na garupa o líder do governo, deputado Ricardo Barros (PP-PR), o capitão-presidente Jair Bolsonaro parou nesta sexta-feira na BR-487, em Umuarama, no Paraná,",https://noticias.uol.com.br/colunas/balaio-do-kotscho/2022/06/03/se-precisar-iremos-a-guerra-ameaca-bolsonaro-sem-dizer-contra-quem.htm,https://conteudo.imguol.com.br/c/parceiros/25/2022/06/03/auditoria-do-tcu-aponta-que-bolsonaro-gastou-r-21-milhoes-no-cartao-corporativo-1654261377905_v2_615x300.jpg,2022-06-03T19:39:15Z,"Depois de dar mais uma voltinha de moto, sem capacete, como agora faz todo dia, levando desta vez na garupa o líder do governo, deputado Ricardo Barros (PP-PR), o capitão-presidente Jair Bolsonaro pa… [+4430 chars]"
16,,Expresso.pt,Rita Meireles,“Trata-se de poder escolher o que é melhor para mim”: atletas norte-americanas juntam-se à luta em defesa do aborto,"Maio ficou marcado como o mês em que o objetivo do Supremo Tribunal dos Estados Unidos ficou claro: entregar aos estados a possibilidade de anular a liberdade de escolha das mulheres quando se trata de interromper uma gravidez. Com esta informação, as atletas…",https://expresso.pt/tribuna/2022-06-02-Trata-se-de-poder-escolher-o-que-e-melhor-para-mim-atletas-norte-americanas-juntam-se-a-luta-em-defesa-do-aborto-1b236f2f,https://images.impresa.pt/expresso/2022-06-02-uswnt.jpg-7496ddbf/1.91x1?wm=true,2022-06-02T16:35:00Z,"Crissy Perham tinha apenas 19 anos quando descobriu que estava grávida. O ano era 1990, Perham estava no seu segundo ano na Universidade do Arizona, fazia parte da equipa de natação e tinha o sonho d… [+4305 chars]"
17,,Expresso.pt,Lusa,Ministra Ana Catarina Mendes critica “azedume e ressentimento” de Cavaco Silva,"“Limita-se a dizer que está tudo mal. E, por isso, há algum despeito com a maioria absoluta” do PS, sustenta",https://expresso.pt/politica/2022-06-05-Ministra-Ana-Catarina-Mendes-critica-azedume-e-ressentimento-de-Cavaco-Silva-872a2437,https://images.impresa.pt/expresso/2022-05-10-Ana-Catarina-Mendes.jpg-61cfe96e-1/1.91x1?wm=true,2022-06-05T13:25:48Z,A ministra Adjunta e dos Assuntos Parlamentares considera que o ex-Presidente da República Cavaco Silva revela azedume e ressentimento perante o país e defende que um ataque à interrupção voluntária … [+3050 chars]
18,,Ig.com.br,ultimosegundo@igcorp.com.br (Agência O Globo),"Como senadora, Tebet votou a favor de pautas do governo Bolsonaro","A pré-candidata do MDB à Presidência votou com governo Bolsonaro na economia e contra nos costumes, cultura e educação",https://ultimosegundo.ig.com.br/politica/2022-06-02/como-senadora-tebet-votou-pautas-governo-bolsonaro.html,https://i0.statig.com.br/bancodeimagens/4y/ql/v0/4yqlv03b002zma1gszjy76cuy.jpg,2022-06-02T18:00:49Z,"Pré-candidata à Presidência pelo MDB, a senadora Simone Tebet (MS) votou a favor das principais pautas econômicas do governo Jair Bolsonaro (PL). Entre elas, a reforma da Previdência, a autonomia do … [+3028 chars]"
19,,Sapo.pt,Mário João Fernandes,Roe v. Wade (IV),"As fugas de informação atraem a atenção do público. Quando o objecto da fuga inclui matéria judicial, sujeita a segredo de justiça ou a dever de reserva, sabemos que uma parte interessada está a tentar condicionar a decisão do tribunal.",https://ionline.sapo.pt/artigo/772897/roe-v-wade-iv-?seccao=Opiniao_i,https://cdn1.newsplex.pt/media/colaboradores/mario.fernandes.jpg,2022-06-03T07:47:47Z,"No dia 2 de Maio o site Politico divulgou as 98 páginas de um 1.º draft de decisão do relator Alito no caso Dobbs v. Jackson, datado de 10 de Fevereiro, no qual se discute a constitucionalidade da le… [+3315 chars]"
20,,Terra.com.br,The Music Journal Brazil,Joss Stone deixa turnês de lado e assume seu lado mãe,"A cantora Joss Stone está plenamente focada em sua vida de mãe. Ela tem Violet, de apenas 18 meses, fruto de seu relacionamento com Cody Da Luz e está...","https://www.terra.com.br/diversao/musica/joss-stone-deixa-turnes-de-lado-e-assume-seu-lado-mae,c5140feb737a32ee78d623ebbcdfcc15ztlv6d3i.html",https://p2.trrsf.com/image/fget/cf/1200/630/middle/images.terra.com/2022/06/03/1714726296-joss-stone-instagram.jpg,2022-06-03T15:11:31Z,"A cantora Joss Stone está plenamente focada em sua vida de mãe. Ela tem Violet, de apenas 18 meses, fruto de seu relacionamento com Cody Da Luz e está grávida de seu segundo filho após sofrer um abor… [+1092 chars]"
21,,Sapo.pt,henrique pereira dos santos,Tribunal constitucional,"Nas últimas semanas houve alguma discussão sobre a forma como se escolhem juízes para o tribunal constitucional.
Acho óptimo que tenha havido essa discussão, acho péssimo que ela tenha nascido torta e pelas razões erradas, porque a forma como nasceu esta disc…",https://corta-fitas.blogs.sapo.pt/tribunal-constitucional-7669814,https://assets.web.sapo.io/sapologos/touchicon/blogs.sapo.pt/touch-icon-512.png,2022-06-03T07:45:00Z,"Nas últimas semanas houve alguma discussão sobre a forma como se escolhem juízes para o tribunal constitucional.
Acho óptimo que tenha havido essa discussão, acho péssimo que ela tenha nascido torta… [+6449 chars]"
22,,Sputnik International,Sputnik Brasil,"Cai de 41% para 32% parcela que apoia proibir aborto em qualquer situação, diz Datafolha","A parcela da população brasileira que é favorável a proibição do aborto em qualquer circunstância caiu de 41% para 32% em quatro anos, aponta pesquisa Datafolha divulgada nesta sexta-feira (3).",https://br.sputniknews.com/20220603/parcela-que-apoia-proibir-aborto-em-qualquer-situacao-menor-diz-datafolha-22912534.html,https://cdnnbr1.img.sputniknews.com/images/sharing/article/por/22912534.jpg?118632501654285740,2022-06-03T19:48:59Z,"Notícias sobre política, economia e sociedade do Brasil. Entrevistas e análises de especialistas sobre assuntos que importam ao país.
https://br.sputniknews.com/20220603/parcela-que-apoia-proibir-ab… [+4028 chars]"
23,,Terra.com.br,Estadão Conteúdo,"Taís Araújo sobre descriminalização do aborto: 'Questão de saúde pública, mulheres estão morrendo'",Atriz foi a convidada do programa 'Saia Justa' nesta quarta-feira e pediu para que o assunto seja tratado 'com maturidade',"https://www.terra.com.br/vida-e-estilo/comportamento/tais-araujo-sobre-descriminalizacao-do-aborto-questao-de-saude-publica-mulheres-estao-morrendo,15fc59d83fa3d20740ee05621b0fccabtys2me8o.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-02T18:26:35Z,"A atriz Taís Araújo participou do programa Saia Justa, do GNT, nesta quarta-feira, 1º, e opinou sobre a descriminalização do aborto. O assunto foi uma das pautas do programa comandado por Sabrina Sat… [+1335 chars]"
24,,Terra.com.br,The Music Journal Brazil,Noivo de Britney Spears reflete sobre o aborto espontâneo,"Sam Asghari, noivo de Britney Spears, fez algumas reflexões sobre o aborto espontâneo que ocorreu com o casal no mês passado. Eles anunciaram a perda do...","https://www.terra.com.br/diversao/musica/noivo-de-britney-spears-reflete-sobre-o-aborto-espontaneo,ccfef20208e133edd446bc8e80788d55yirlpgyi.html",https://p2.trrsf.com/image/fget/cf/1200/630/middle/images.terra.com/2022/06/03/80390619-britney-spears-instagram.jpg,2022-06-03T14:56:31Z,"Sam Asghari, noivo de Britney Spears, fez algumas reflexões sobre o aborto espontâneo que ocorreu com o casal no mês passado.
Eles anunciaram a perda do bebê em uma triste postagem no Instagram.
Em… [+656 chars]"
25,,Jornaleconomico.pt,Ana Pina,O clube privado de gestão da coisa pública,"Já não é admissível que as escolhas para posições tão relevantes como estas sejam decididas às escondidas, seguindo regras não escritas.",https://jornaleconomico.pt/noticias/o-clube-privado-de-gestao-da-coisa-publica-901383,https://jornaleconomico.pt/wp-content/uploads/2022/03/Ricardo-S-Ferreira_final.png,2022-06-02T23:20:19Z,"O chumbo da cooptação de António Almeida Costa para o Tribunal Constitucional é, antes de mais, uma vitória do escrutínio a quem tem por missão desempenhar funções públicas relevantes na sociedade e … [+2048 chars]"
26,,Jornaleconomico.pt,Ricardo Santos Ferreira,Ministra Ana Catarina Mendes critica “azedume e ressentimento” de Cavaco Silva,"“O ex-presidente da República fala sempre com um sentimento de azedume e ressentimento perante o país. Eu tenho muita esperança no país que temos”, afirmou Ana Catarina Mendes.",https://jornaleconomico.pt/noticias/ministra-ana-catarina-mendes-critica-azedume-e-ressentimento-de-cavaco-silva-902066,https://jornaleconomico.pt/wp-content/uploads/2022/04/DOC.20220401.37374137.AO7I5876-scaled-e1648814637643.jpg,2022-06-05T12:22:42Z,"A ministra Adjunta e dos Assuntos Parlamentares, Ana Catarina Mendes, considera que o ex-Presidente da República Aníbal Cavaco Silva revela azedume e ressentimento perante o país e defende que um ata… [+3100 chars]"
27,,DW (English),Julia Hitz,Opinião: Vamos deixar Amber Heard em paz e combater o retrocesso,"Processo Depp vs. Heard não revelou apenas uma relação hollywoodiana tóxica, mas também uma misoginia em nível global. Avanços sociais como o feminismo estão periodicamente na mira dos retrógrados, opina Julia Hitz.",https://www.dw.com/pt-br/opini%C3%A3o-vamos-deixar-amber-heard-em-paz-e-combater-o-retrocesso/a-62029397,https://static.dw.com/image/62003553_6.jpg,2022-06-03T17:22:00Z,"Amber Heard (c.) recebe veredito de processo aberto por ex-marido Johnny DeppFoto: Evelyn Hockstein/AP/picture alliance 
Quem diria que a emissora jurídica americana Law&amp;Crime um dia apresentari… [+5141 chars]"
28,globo,Globo,,"Como senadora, Tebet votou com governo na economia e contra nos costumes e cultura","Pré-candidata à Presidência pelo MDB, a senadora Simone Tebet (MS) votou a favor das principais pautas econômicas do governo Jair Bolsonaro (PL). Entre elas, a reforma da Previdência, a autonomia do Banco Central, o Novo Marco Legal do Saneamento...Leia mais",https://oglobo.globo.com/politica/eleicoes-2022/noticia/2022/06/como-senadora-tebet-votou-com-governo-na-economia-e-contra-nos-costumes-e-cultura.ghtml,https://extra.globo.com/incoming/25517352-567-64f/w976h550-PROP/99284036_plenario-do-senadoplenario-do-senado-federal-durante-sessao-deliberativa-ordinaria-semipr.jpg,2022-06-02T17:31:54Z,"Pré-candidata à Presidência pelo MDB, a senadora Simone Tebet (MS) votou a favor das principais pautas econômicas do governo Jair Bolsonaro (PL). Entre elas, a reforma da Previdência, a autonomia do … [+2878 chars]"
29,,Terra.com.br,Estadão Conteúdo,"'Se precisar, iremos à guerra, com o povo consciente por quem está lutando', afirma Bolsonaro",Presidente volta a defender posse de armas e diz que 'todas as ditaduras' começaram com uma campanha de desarmamento da população,"https://www.terra.com.br/noticias/se-precisar-iremos-a-guerra-com-o-povo-consciente-por-quem-esta-lutando-afirma-bolsonaro,3b8bdfb14b8f09d8b54b3e2d85e1c23ft18rot1n.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-03T18:47:40Z,"O presidente Jair Bolsonaro(PL) afirmou nesta sexta-feira, 3, que hoje no País há não apenas os ""ladrões do dinheiro"", mas a ""nova classe de ladrão"", que quer roubar a liberdade do povo. ""Eu peço que… [+2166 chars]"
30,,Terra.com.br,Estadão Conteúdo,"Bolsonaro admite que pode aparecer corrupção no governo; mas 'orgânica', nunca","O presidente Jair Bolsonaro (PL) admitiu nesta sexta-feira, 3, que pode haver corrupção em seu governo, mas descartou que seja ""orgânica"". O chefe do...","https://www.terra.com.br/noticias/brasil/politica/bolsonaro-admite-que-pode-aparecer-corrupcao-no-governo-mas-organica-nunca,a2000c0422d1164cf9afc6fd335740fb215n84m8.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-03T16:18:34Z,"O presidente Jair Bolsonaro (PL) admitiu nesta sexta-feira, 3, que pode haver corrupção em seu governo, mas descartou que seja ""orgânica"". O chefe do Executivo discursou, em tom de campanha, durante … [+2797 chars]"
31,,Terra.com.br,Estadão Conteúdo,"'Terceira via em São Paulo é a nossa', diz Vinicius Poit, pré-candidato do Novo","Pré-candidato ao governo paulista pelo Novo, Vinicius Poit, de 36 anos, considera ser o único ...","https://www.terra.com.br/noticias/terceira-via-em-sao-paulo-e-a-nossa-diz-vinicius-poit-pre-candidato-do-novo,c675c2f41c9ca873bfdf2b2a9a221ad7xd69kt2g.html",https://s1.trrsf.com/fe/zaz-mod-t360-icons/svg/logos/terra-16x9-borda.png,2022-06-02T08:10:49Z,"Pré-candidato ao governo paulista pelo Novo, Vinicius Poit, de 36 anos, considera ser o único nome com atributos da 'nova política' capaz de impedir que a polarização nacional entre petistas e bolson… [+2781 chars]"
32,,Ig.com.br,gente@igcorp.com.br (The Music Journal Brazil),Noivo de Britney Spears reflete sobre o aborto espontâneo,"Sam Asghari, noivo de Britney Spears, fez algumas reflexões sobre o aborto espontâneo que ocorreu com o casal no mês passado. Eles anunciaram a perda do bebê em uma triste postagem no Instagram. Em uma recente entrevista à GQ, Sam Asghari insistiu que ele e B…",https://gente.ig.com.br/colunas/musicjournal/2022-06-03/noivo-de-britney-spears-reflete-sobre-o-aborto-espontaneo.html,https://i0.statig.com.br/bancodeimagens/2k/la/h1/2klah14yx10i9uy9xp6qqivfj.jpg,2022-06-03T15:12:14Z,"Sam Asghari,
noivo de Britney Spears,
fez algumas reflexões sobre o aborto espontâneo
que ocorreu com o casal no mês passado.
Eles anunciaram a perda do bebê em uma triste postagem no Instagram.… [+663 chars]"
33,,Ig.com.br,gente@igcorp.com.br (TV Foco),Pantanal: Irma engravida e Mariana faz exigência: 'Aborto',Mariana ficará furiosa ao descobrir gravidez de Irma em “Pantanal”,https://gente.ig.com.br/tvenovela/2022-06-03/pantanal--irma-engravida-e-mariana-faz-exigencia--aborto.html,https://i0.statig.com.br/bancodeimagens/bk/kg/7q/bkkg7qeako1xogva030bmxbs2.jpg,2022-06-03T16:41:51Z,"Irma (Camila Morgado) sempre esteve em busca de um grande amor em Pantanal. Preterida por Mariana (Selma Egrei) em relação a Madeleine (Karine Teles) a ruiva nunca teve sorte em sua vida amorosa.
Lo… [+548 chars]"
34,,Ig.com.br,gente@igcorp.com.br (The Music Journal Brazil),Joss Stone deixa turnês de lado e assume seu lado mãe,"A cantora Joss Stone está plenamente focada em sua vida de mãe. Ela tem Violet, de apenas 18 meses, fruto de seu relacionamento com Cody Da Luz e está grávida de seu segundo filho após sofrer um aborto devastador em 2021. Agora, a estrela britânica da soul mu…",https://gente.ig.com.br/colunas/musicjournal/2022-06-03/joss-stone-deixa-turnes-de-lado-e-assume-seu-lado-mae.html,https://i0.statig.com.br/bancodeimagens/5c/6u/cf/5c6ucfhwpsx1dibprfs58e48l.jpg,2022-06-03T15:23:36Z,"A cantora Joss Stone
está plenamente focada em sua vida de mãe. Ela tem Violet
, de apenas 18 meses
, fruto de seu relacionamento com Cody Da Luz
e está grávida de seu segundo filho após sofrer u… [+1100 chars]"
35,,Ig.com.br,delas@igcorp.com.br (Daniela Ferreira),Taís Araújo defende a legalização do aborto em programa do GNT,"As declarações foram dadas no programa ""Saia Justa"", na quarta-feira; ""A gente está falando de uma situação de saúde pública""",https://delas.ig.com.br/2022-06-02/tais-araujo-defende-a-legalizacao-do-aborto-durante-programa-do-gnt-saia-justa.html,https://i0.statig.com.br/bancodeimagens/7i/kw/in/7ikwinujmwgsxadlezl2n92cq.jpg,2022-06-02T17:45:29Z,"A atriz e apresentadora Taís Araújo foi uma das convidadas do Saia Justa, do canal GNT, na quarta-feira (1). O programa tem como proposta trazer mulheres para debater temas de interesse social e a ed… [+1561 chars]"
36,,Ig.com.br,delas@igcorp.com.br (iG Delas),Farmivita: 22% das brasileiras buscaram ajuda psicológica após aborto,"A principal faixa etária que já sofreu uma perda gestacional está entre 35 a 39 anos, segundo o estudo",https://delas.ig.com.br/saudedamulher/2022-06-02/mulheres-aborto-atendimento-psicologico.html,https://i0.statig.com.br/bancodeimagens/bu/ui/dx/buuidxb7umtzu5l9aii44evq0.jpg,2022-06-02T17:13:54Z,"Um abalo como o aborto é capaz de gerar muitos traumas e problemas psicológicos, e diante de um evento como este é importante que buscar atendimento piscológico especializado para tratar a questão de… [+1290 chars]"
